macrogene,orthogroup,TP,FP,FN,TN,precision,recall
MG_1174,OG0002477,1,8,42,107722,0.1111111111111111,0.023255813953488372
MG_1174,OG0003013,6,0,37,107730,1.0,0.13953488372093023
MG_1174,OG0003290,9,1,34,107729,0.9,0.20930232558139536
MG_1174,OG0014242,2,2,41,107728,0.5,0.046511627906976744
MG_1175,OG0001185,2,4,97,107670,0.3333333333333333,0.020202020202020204
MG_1175,OG0001565,3,11,96,107663,0.21428571428571427,0.030303030303030304
MG_1175,OG0002443,1,4,98,107670,0.2,0.010101010101010102
MG_1175,OG0003361,1,6,98,107668,0.14285714285714285,0.010101010101010102
MG_1175,OG0003816,3,3,96,107671,0.5,0.030303030303030304
MG_1175,OG0004500,1,4,98,107670,0.2,0.010101010101010102
MG_1175,OG0004629,1,9,98,107665,0.1,0.010101010101010102
MG_1175,OG0004789,2,2,97,107672,0.5,0.020202020202020204
MG_1175,OG0005331,1,8,98,107666,0.1111111111111111,0.010101010101010102
MG_1175,OG0005844,4,2,95,107672,0.6666666666666666,0.04040404040404041
MG_1175,OG0005886,1,4,98,107670,0.2,0.010101010101010102
MG_1175,OG0006100,1,5,98,107669,0.16666666666666666,0.010101010101010102
MG_1175,OG0006103,2,3,97,107671,0.4,0.020202020202020204
MG_1175,OG0006115,4,0,95,107674,1.0,0.04040404040404041
MG_1175,OG0006185,3,1,96,107673,0.75,0.030303030303030304
MG_1175,OG0006285,1,3,98,107671,0.25,0.010101010101010102
MG_1175,OG0006355,1,5,98,107669,0.16666666666666666,0.010101010101010102
MG_1175,OG0006471,4,2,95,107672,0.6666666666666666,0.04040404040404041
MG_1175,OG0006644,3,2,96,107672,0.6,0.030303030303030304
MG_1175,OG0006649,1,3,98,107671,0.25,0.010101010101010102
MG_1175,OG0006760,6,1,93,107673,0.8571428571428571,0.06060606060606061
MG_1175,OG0006985,3,1,96,107673,0.75,0.030303030303030304
MG_1175,OG0007018,4,2,95,107672,0.6666666666666666,0.04040404040404041
MG_1175,OG0007806,1,4,98,107670,0.2,0.010101010101010102
MG_1175,OG0008004,1,3,98,107671,0.25,0.010101010101010102
MG_1175,OG0008235,2,1,97,107673,0.6666666666666666,0.020202020202020204
MG_1175,OG0008324,1,3,98,107671,0.25,0.010101010101010102
MG_1175,OG0008348,3,0,96,107674,1.0,0.030303030303030304
MG_1175,OG0008527,2,2,97,107672,0.5,0.020202020202020204
MG_1175,OG0008672,1,3,98,107671,0.25,0.010101010101010102
MG_1175,OG0009286,1,2,98,107672,0.3333333333333333,0.010101010101010102
MG_1175,OG0009912,4,1,95,107673,0.8,0.04040404040404041
MG_1175,OG0010024,1,3,98,107671,0.25,0.010101010101010102
MG_1175,OG0010082,2,2,97,107672,0.5,0.020202020202020204
MG_1175,OG0010100,2,2,97,107672,0.5,0.020202020202020204
MG_1175,OG0010550,3,0,96,107674,1.0,0.030303030303030304
MG_1175,OG0011066,3,0,96,107674,1.0,0.030303030303030304
MG_1175,OG0011370,3,0,96,107674,1.0,0.030303030303030304
MG_1175,OG0011396,3,1,96,107673,0.75,0.030303030303030304
MG_1175,OG0011480,3,0,96,107674,1.0,0.030303030303030304
MG_1175,OG0011751,3,0,96,107674,1.0,0.030303030303030304
MG_1175,OG0011880,3,1,96,107673,0.75,0.030303030303030304
MG_1175,OG0012213,3,0,96,107674,1.0,0.030303030303030304
MG_1175,OG0013415,1,1,98,107673,0.5,0.010101010101010102
MG_1176,OG0002897,2,9,31,107731,0.18181818181818182,0.06060606060606061
MG_1176,OG0003810,6,3,27,107737,0.6666666666666666,0.18181818181818182
MG_1176,OG0004505,1,4,32,107736,0.2,0.030303030303030304
MG_1176,OG0006257,1,6,32,107734,0.14285714285714285,0.030303030303030304
MG_1176,OG0007197,1,4,32,107736,0.2,0.030303030303030304
MG_1176,OG0009746,4,0,29,107740,1.0,0.12121212121212122
MG_1176,OG0010109,4,0,29,107740,1.0,0.12121212121212122
MG_1176,OG0012236,1,2,32,107738,0.3333333333333333,0.030303030303030304
MG_1176,OG0012476,4,0,29,107740,1.0,0.12121212121212122
MG_1176,OG0015008,4,0,29,107740,1.0,0.12121212121212122
MG_1176,OG0025513,1,2,32,107738,0.3333333333333333,0.030303030303030304
MG_1176,OG0028891,1,0,32,107740,1.0,0.030303030303030304
MG_1176,OG0036379,1,0,32,107740,1.0,0.030303030303030304
MG_1176,OG0046211,1,0,32,107740,1.0,0.030303030303030304
MG_1176,OG0060145,1,0,32,107740,1.0,0.030303030303030304
MG_1177,OG0000077,1,41,47,107684,0.023809523809523808,0.020833333333333332
MG_1177,OG0000661,14,4,34,107721,0.7777777777777778,0.2916666666666667
MG_1177,OG0000848,6,8,42,107717,0.42857142857142855,0.125
MG_1177,OG0002986,6,0,42,107725,1.0,0.125
MG_1177,OG0003300,4,4,44,107721,0.5,0.08333333333333333
MG_1177,OG0003812,7,1,41,107724,0.875,0.14583333333333334
MG_1177,OG0003942,6,2,42,107723,0.75,0.125
MG_1177,OG0005270,1,4,47,107721,0.2,0.020833333333333332
MG_1177,OG0005380,1,4,47,107721,0.2,0.020833333333333332
MG_1177,OG0031213,1,0,47,107725,1.0,0.020833333333333332
MG_1177,OG0049814,1,0,47,107725,1.0,0.020833333333333332
MG_1178,OG0001171,13,1,35,107724,0.9285714285714286,0.2708333333333333
MG_1178,OG0005191,4,0,44,107725,1.0,0.08333333333333333
MG_1178,OG0006378,3,4,45,107721,0.42857142857142855,0.0625
MG_1178,OG0006681,3,2,45,107723,0.6,0.0625
MG_1178,OG0007945,1,4,47,107721,0.2,0.020833333333333332
MG_1178,OG0008061,4,0,44,107725,1.0,0.08333333333333333
MG_1178,OG0008295,1,5,47,107720,0.16666666666666666,0.020833333333333332
MG_1178,OG0009371,4,0,44,107725,1.0,0.08333333333333333
MG_1178,OG0009494,1,3,47,107722,0.25,0.020833333333333332
MG_1178,OG0009998,3,2,45,107723,0.6,0.0625
MG_1178,OG0012309,2,1,46,107724,0.6666666666666666,0.041666666666666664
MG_1178,OG0014548,2,1,46,107724,0.6666666666666666,0.041666666666666664
MG_1178,OG0014958,5,0,43,107725,1.0,0.10416666666666667
MG_1178,OG0034526,1,0,47,107725,1.0,0.020833333333333332
MG_1178,OG0049083,1,0,47,107725,1.0,0.020833333333333332
MG_1179,OG0000254,1,28,78,107666,0.034482758620689655,0.012658227848101266
MG_1179,OG0002458,2,6,77,107688,0.25,0.02531645569620253
MG_1179,OG0003269,1,5,78,107689,0.16666666666666666,0.012658227848101266
MG_1179,OG0003297,1,6,78,107688,0.14285714285714285,0.012658227848101266
MG_1179,OG0003804,1,5,78,107689,0.16666666666666666,0.012658227848101266
MG_1179,OG0004805,1,5,78,107689,0.16666666666666666,0.012658227848101266
MG_1179,OG0005064,1,3,78,107691,0.25,0.012658227848101266
MG_1179,OG0005335,1,4,78,107690,0.2,0.012658227848101266
MG_1179,OG0005924,2,1,77,107693,0.6666666666666666,0.02531645569620253
MG_1179,OG0005925,1,5,78,107689,0.16666666666666666,0.012658227848101266
MG_1179,OG0006033,1,4,78,107690,0.2,0.012658227848101266
MG_1179,OG0006376,3,0,76,107694,1.0,0.0379746835443038
MG_1179,OG0006380,1,5,78,107689,0.16666666666666666,0.012658227848101266
MG_1179,OG0007016,3,4,76,107690,0.42857142857142855,0.0379746835443038
MG_1179,OG0007055,1,5,78,107689,0.16666666666666666,0.012658227848101266
MG_1179,OG0007504,1,7,78,107687,0.125,0.012658227848101266
MG_1179,OG0007664,1,1,78,107693,0.5,0.012658227848101266
MG_1179,OG0007894,1,3,78,107691,0.25,0.012658227848101266
MG_1179,OG0007898,1,3,78,107691,0.25,0.012658227848101266
MG_1179,OG0008312,1,3,78,107691,0.25,0.012658227848101266
MG_1179,OG0008313,1,3,78,107691,0.25,0.012658227848101266
MG_1179,OG0008370,1,3,78,107691,0.25,0.012658227848101266
MG_1179,OG0008417,2,2,77,107692,0.5,0.02531645569620253
MG_1179,OG0008661,2,2,77,107692,0.5,0.02531645569620253
MG_1179,OG0008728,2,1,77,107693,0.6666666666666666,0.02531645569620253
MG_1179,OG0009476,1,3,78,107691,0.25,0.012658227848101266
MG_1179,OG0009492,1,4,78,107690,0.2,0.012658227848101266
MG_1179,OG0009839,2,1,77,107693,0.6666666666666666,0.02531645569620253
MG_1179,OG0009992,1,3,78,107691,0.25,0.012658227848101266
MG_1179,OG0010127,2,1,77,107693,0.6666666666666666,0.02531645569620253
MG_1179,OG0010136,1,3,78,107691,0.25,0.012658227848101266
MG_1179,OG0010737,1,2,78,107692,0.3333333333333333,0.012658227848101266
MG_1179,OG0011616,1,2,78,107692,0.3333333333333333,0.012658227848101266
MG_1179,OG0011643,1,2,78,107692,0.3333333333333333,0.012658227848101266
MG_1179,OG0011661,2,2,77,107692,0.5,0.02531645569620253
MG_1179,OG0012297,3,1,76,107693,0.75,0.0379746835443038
MG_1179,OG0012495,1,2,78,107692,0.3333333333333333,0.012658227848101266
MG_1179,OG0012622,1,2,78,107692,0.3333333333333333,0.012658227848101266
MG_1179,OG0012867,4,0,75,107694,1.0,0.05063291139240506
MG_1179,OG0013056,1,5,78,107689,0.16666666666666666,0.012658227848101266
MG_1179,OG0013092,1,3,78,107691,0.25,0.012658227848101266
MG_1179,OG0013429,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0013572,1,4,78,107690,0.2,0.012658227848101266
MG_1179,OG0014284,1,4,78,107690,0.2,0.012658227848101266
MG_1179,OG0014533,2,1,77,107693,0.6666666666666666,0.02531645569620253
MG_1179,OG0015860,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0019259,2,0,77,107694,1.0,0.02531645569620253
MG_1179,OG0025820,1,2,78,107692,0.3333333333333333,0.012658227848101266
MG_1179,OG0033468,1,1,78,107693,0.5,0.012658227848101266
MG_1179,OG0045991,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0046275,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0046547,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0047063,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0047257,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0047595,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0048674,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0048965,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0049213,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0049726,1,0,78,107694,1.0,0.012658227848101266
MG_1179,OG0079008,1,0,78,107694,1.0,0.012658227848101266
MG_1180,OG0001729,1,7,46,107719,0.125,0.02127659574468085
MG_1180,OG0002804,4,5,43,107721,0.4444444444444444,0.0851063829787234
MG_1180,OG0004160,2,6,45,107720,0.25,0.0425531914893617
MG_1180,OG0004571,1,3,46,107723,0.25,0.02127659574468085
MG_1180,OG0005436,5,0,42,107726,1.0,0.10638297872340426
MG_1180,OG0006260,5,1,42,107725,0.8333333333333334,0.10638297872340426
MG_1180,OG0007775,4,0,43,107726,1.0,0.0851063829787234
MG_1180,OG0007801,2,2,45,107724,0.5,0.0425531914893617
MG_1180,OG0009235,4,0,43,107726,1.0,0.0851063829787234
MG_1180,OG0010071,4,0,43,107726,1.0,0.0851063829787234
MG_1180,OG0010692,2,2,45,107724,0.5,0.0425531914893617
MG_1180,OG0012616,2,1,45,107725,0.6666666666666666,0.0425531914893617
MG_1180,OG0012813,3,0,44,107726,1.0,0.06382978723404255
MG_1180,OG0012841,1,3,46,107723,0.25,0.02127659574468085
MG_1180,OG0012872,1,2,46,107724,0.3333333333333333,0.02127659574468085
MG_1180,OG0021643,1,1,46,107725,0.5,0.02127659574468085
MG_1180,OG0027485,1,0,46,107726,1.0,0.02127659574468085
MG_1180,OG0028999,1,1,46,107725,0.5,0.02127659574468085
MG_1180,OG0029003,1,1,46,107725,0.5,0.02127659574468085
MG_1180,OG0033339,2,1,45,107725,0.6666666666666666,0.0425531914893617
MG_1181,OG0003919,7,0,2,107764,1.0,0.7777777777777778
MG_1181,OG0012160,2,0,7,107764,1.0,0.2222222222222222
MG_1182,OG0002293,7,2,13,107751,0.7777777777777778,0.35
MG_1182,OG0004514,6,0,14,107753,1.0,0.3
MG_1182,OG0015004,3,0,17,107753,1.0,0.15
MG_1182,OG0017759,2,0,18,107753,1.0,0.1
MG_1182,OG0039545,2,1,18,107752,0.6666666666666666,0.1
MG_1183,OG0000022,14,15,38,107706,0.4827586206896552,0.2692307692307692
MG_1183,OG0000397,36,9,16,107712,0.8,0.6923076923076923
MG_1183,OG0026126,1,1,51,107720,0.5,0.019230769230769232
MG_1183,OG0029730,1,0,51,107721,1.0,0.019230769230769232
MG_1184,OG0001328,7,0,9,107757,1.0,0.4375
MG_1184,OG0002113,9,1,7,107756,0.9,0.5625
MG_1185,OG0001977,4,4,64,107701,0.5,0.058823529411764705
MG_1185,OG0002038,9,1,59,107704,0.9,0.1323529411764706
MG_1185,OG0003048,4,1,64,107704,0.8,0.058823529411764705
MG_1185,OG0003744,1,7,67,107698,0.125,0.014705882352941176
MG_1185,OG0003797,5,2,63,107703,0.7142857142857143,0.07352941176470588
MG_1185,OG0004071,1,7,67,107698,0.125,0.014705882352941176
MG_1185,OG0004791,4,1,64,107704,0.8,0.058823529411764705
MG_1185,OG0005027,2,6,66,107699,0.25,0.029411764705882353
MG_1185,OG0005575,7,1,61,107704,0.875,0.10294117647058823
MG_1185,OG0006988,4,0,64,107705,1.0,0.058823529411764705
MG_1185,OG0007513,2,2,66,107703,0.5,0.029411764705882353
MG_1185,OG0007855,2,2,66,107703,0.5,0.029411764705882353
MG_1185,OG0007968,1,3,67,107702,0.25,0.014705882352941176
MG_1185,OG0008303,2,1,66,107704,0.6666666666666666,0.029411764705882353
MG_1185,OG0008508,1,3,67,107702,0.25,0.014705882352941176
MG_1185,OG0009244,2,4,66,107701,0.3333333333333333,0.029411764705882353
MG_1185,OG0009490,3,1,65,107704,0.75,0.04411764705882353
MG_1185,OG0010034,2,1,66,107704,0.6666666666666666,0.029411764705882353
MG_1185,OG0011007,1,3,67,107702,0.25,0.014705882352941176
MG_1185,OG0011218,1,3,67,107702,0.25,0.014705882352941176
MG_1185,OG0011467,1,3,67,107702,0.25,0.014705882352941176
MG_1185,OG0011579,1,2,67,107703,0.3333333333333333,0.014705882352941176
MG_1185,OG0011836,2,1,66,107704,0.6666666666666666,0.029411764705882353
MG_1185,OG0012860,4,0,64,107705,1.0,0.058823529411764705
MG_1185,OG0023864,1,1,67,107704,0.5,0.014705882352941176
MG_1185,OG0030467,1,0,67,107705,1.0,0.014705882352941176
MG_1186,OG0001097,14,3,6,107750,0.8235294117647058,0.7
MG_1186,OG0007445,6,1,14,107752,0.8571428571428571,0.3
MG_1187,OG0001402,8,3,16,107746,0.7272727272727273,0.3333333333333333
MG_1187,OG0002255,2,6,22,107743,0.25,0.08333333333333333
MG_1187,OG0002324,2,8,22,107741,0.2,0.08333333333333333
MG_1187,OG0004371,2,2,22,107747,0.5,0.08333333333333333
MG_1187,OG0004550,2,4,22,107745,0.3333333333333333,0.08333333333333333
MG_1187,OG0005963,2,2,22,107747,0.5,0.08333333333333333
MG_1187,OG0007467,3,1,21,107748,0.75,0.125
MG_1187,OG0007792,1,3,23,107746,0.25,0.041666666666666664
MG_1187,OG0008067,2,2,22,107747,0.5,0.08333333333333333
MG_1188,OG0000042,26,4,4,107739,0.8666666666666667,0.8666666666666667
MG_1188,OG0004447,4,0,26,107743,1.0,0.13333333333333333
MG_1189,OG0002517,1,11,73,107688,0.08333333333333333,0.013513513513513514
MG_1189,OG0003636,2,6,72,107693,0.25,0.02702702702702703
MG_1189,OG0004542,2,3,72,107696,0.4,0.02702702702702703
MG_1189,OG0005229,5,1,69,107698,0.8333333333333334,0.06756756756756757
MG_1189,OG0006031,1,4,73,107695,0.2,0.013513513513513514
MG_1189,OG0006380,1,5,73,107694,0.16666666666666666,0.013513513513513514
MG_1189,OG0006885,2,1,72,107698,0.6666666666666666,0.02702702702702703
MG_1189,OG0007224,2,2,72,107697,0.5,0.02702702702702703
MG_1189,OG0007464,1,3,73,107696,0.25,0.013513513513513514
MG_1189,OG0008363,1,3,73,107696,0.25,0.013513513513513514
MG_1189,OG0008627,4,3,70,107696,0.5714285714285714,0.05405405405405406
MG_1189,OG0008744,2,3,72,107696,0.4,0.02702702702702703
MG_1189,OG0009214,1,3,73,107696,0.25,0.013513513513513514
MG_1189,OG0009420,3,1,71,107698,0.75,0.04054054054054054
MG_1189,OG0009517,3,1,71,107698,0.75,0.04054054054054054
MG_1189,OG0009534,1,2,73,107697,0.3333333333333333,0.013513513513513514
MG_1189,OG0009801,2,2,72,107697,0.5,0.02702702702702703
MG_1189,OG0009965,2,2,72,107697,0.5,0.02702702702702703
MG_1189,OG0010037,3,1,71,107698,0.75,0.04054054054054054
MG_1189,OG0010141,2,2,72,107697,0.5,0.02702702702702703
MG_1189,OG0010148,3,1,71,107698,0.75,0.04054054054054054
MG_1189,OG0010363,4,0,70,107699,1.0,0.05405405405405406
MG_1189,OG0010470,1,2,73,107697,0.3333333333333333,0.013513513513513514
MG_1189,OG0010622,2,2,72,107697,0.5,0.02702702702702703
MG_1189,OG0011050,4,0,70,107699,1.0,0.05405405405405406
MG_1189,OG0011215,1,2,73,107697,0.3333333333333333,0.013513513513513514
MG_1189,OG0011262,3,0,71,107699,1.0,0.04054054054054054
MG_1189,OG0011358,3,1,71,107698,0.75,0.04054054054054054
MG_1189,OG0011687,1,2,73,107697,0.3333333333333333,0.013513513513513514
MG_1189,OG0011732,1,2,73,107697,0.3333333333333333,0.013513513513513514
MG_1189,OG0011761,1,3,73,107696,0.25,0.013513513513513514
MG_1189,OG0011992,2,1,72,107698,0.6666666666666666,0.02702702702702703
MG_1189,OG0012290,1,2,73,107697,0.3333333333333333,0.013513513513513514
MG_1189,OG0012327,3,0,71,107699,1.0,0.04054054054054054
MG_1189,OG0012336,2,1,72,107698,0.6666666666666666,0.02702702702702703
MG_1189,OG0012787,1,1,73,107698,0.5,0.013513513513513514
MG_1190,OG0003675,10,0,32,107731,1.0,0.23809523809523808
MG_1190,OG0004764,7,1,35,107730,0.875,0.16666666666666666
MG_1190,OG0007463,1,2,41,107729,0.3333333333333333,0.023809523809523808
MG_1190,OG0008412,7,0,35,107731,1.0,0.16666666666666666
MG_1190,OG0012597,6,0,36,107731,1.0,0.14285714285714285
MG_1190,OG0013903,4,0,38,107731,1.0,0.09523809523809523
MG_1190,OG0014993,4,0,38,107731,1.0,0.09523809523809523
MG_1190,OG0015279,1,3,41,107728,0.25,0.023809523809523808
MG_1190,OG0019212,2,0,40,107731,1.0,0.047619047619047616
MG_1191,OG0001471,8,3,19,107743,0.7272727272727273,0.2962962962962963
MG_1191,OG0002218,9,1,18,107745,0.9,0.3333333333333333
MG_1191,OG0003420,1,3,26,107743,0.25,0.037037037037037035
MG_1191,OG0007919,2,2,25,107744,0.5,0.07407407407407407
MG_1191,OG0008685,3,0,24,107746,1.0,0.1111111111111111
MG_1191,OG0011073,1,6,26,107740,0.14285714285714285,0.037037037037037035
MG_1191,OG0021728,1,3,26,107743,0.25,0.037037037037037035
MG_1191,OG0025673,2,0,25,107746,1.0,0.07407407407407407
MG_1192,OG0000764,1,14,16,107742,0.06666666666666667,0.058823529411764705
MG_1192,OG0003216,16,3,1,107753,0.8421052631578947,0.9411764705882353
MG_1193,OG0000008,11,50,21,107691,0.18032786885245902,0.34375
MG_1193,OG0000991,4,0,28,107741,1.0,0.125
MG_1193,OG0005626,1,7,31,107734,0.125,0.03125
MG_1193,OG0011522,1,4,31,107737,0.2,0.03125
MG_1193,OG0012485,4,3,28,107738,0.5714285714285714,0.125
MG_1193,OG0016028,2,0,30,107741,1.0,0.0625
MG_1193,OG0016045,2,0,30,107741,1.0,0.0625
MG_1193,OG0019132,2,0,30,107741,1.0,0.0625
MG_1193,OG0020416,2,0,30,107741,1.0,0.0625
MG_1193,OG0021602,2,0,30,107741,1.0,0.0625
MG_1193,OG0026060,1,1,31,107740,0.5,0.03125
MG_1194,OG0000334,14,2,57,107700,0.875,0.19718309859154928
MG_1194,OG0000565,18,2,53,107700,0.9,0.2535211267605634
MG_1194,OG0001103,15,2,56,107700,0.8823529411764706,0.2112676056338028
MG_1194,OG0001294,5,5,66,107697,0.5,0.07042253521126761
MG_1194,OG0001714,9,0,62,107702,1.0,0.1267605633802817
MG_1194,OG0014963,4,0,67,107702,1.0,0.056338028169014086
MG_1194,OG0016809,3,1,68,107701,0.75,0.04225352112676056
MG_1194,OG0021571,2,0,69,107702,1.0,0.028169014084507043
MG_1194,OG0047467,1,0,70,107702,1.0,0.014084507042253521
MG_1195,OG0003055,6,0,11,107756,1.0,0.35294117647058826
MG_1195,OG0006676,4,2,13,107754,0.6666666666666666,0.23529411764705882
MG_1195,OG0012277,3,0,14,107756,1.0,0.17647058823529413
MG_1195,OG0013074,3,1,14,107755,0.75,0.17647058823529413
MG_1195,OG0014737,1,0,16,107756,1.0,0.058823529411764705
MG_1196,OG0002376,10,2,38,107723,0.8333333333333334,0.20833333333333334
MG_1196,OG0003514,38,10,10,107715,0.7916666666666666,0.7916666666666666
MG_1197,OG0000275,2,16,26,107729,0.1111111111111111,0.07142857142857142
MG_1197,OG0000332,16,14,12,107731,0.5333333333333333,0.5714285714285714
MG_1197,OG0000618,2,0,26,107745,1.0,0.07142857142857142
MG_1197,OG0000759,5,10,23,107735,0.3333333333333333,0.17857142857142858
MG_1197,OG0003885,1,3,27,107742,0.25,0.03571428571428571
MG_1197,OG0005189,2,4,26,107741,0.3333333333333333,0.07142857142857142
MG_1198,OG0002890,5,1,17,107750,0.8333333333333334,0.22727272727272727
MG_1198,OG0004677,2,1,20,107750,0.6666666666666666,0.09090909090909091
MG_1198,OG0005676,6,0,16,107751,1.0,0.2727272727272727
MG_1198,OG0007727,6,0,16,107751,1.0,0.2727272727272727
MG_1198,OG0010957,3,0,19,107751,1.0,0.13636363636363635
MG_1199,OG0002428,8,2,16,107747,0.8,0.3333333333333333
MG_1199,OG0003345,1,5,23,107744,0.16666666666666666,0.041666666666666664
MG_1199,OG0004313,4,0,20,107749,1.0,0.16666666666666666
MG_1199,OG0005188,2,4,22,107745,0.3333333333333333,0.08333333333333333
MG_1199,OG0008165,5,0,19,107749,1.0,0.20833333333333334
MG_1199,OG0008440,4,2,20,107747,0.6666666666666666,0.16666666666666666
MG_1200,OG0001310,4,8,27,107734,0.3333333333333333,0.12903225806451613
MG_1200,OG0001580,8,2,23,107740,0.8,0.25806451612903225
MG_1200,OG0004154,1,3,30,107739,0.25,0.03225806451612903
MG_1200,OG0004829,2,4,29,107738,0.3333333333333333,0.06451612903225806
MG_1200,OG0005029,3,1,28,107741,0.75,0.0967741935483871
